Soil Moisture,Temperature,Soil Humidity,Time,Air temperature (C),Air humidity (%),Pressure (KPa),ph
50,11,55,28,18.95,81.76,101.0,
24,29,59,63,18.87,82.06,101.0,
2,4,63,46,18.86,81.9,101.0,
77,21,55,50,18.84,81.73,101.0,
19,11,24,85,18.76,81.71,101.01,
78,31,55,103,18.69,81.68,101.02,
85,35,39,74,18.65,81.77,101.03,
83,38,47,3,18.6,81.86,101.04,
4,37,21,4,18.64,81.4,101.04,
16,7,43,75,18.67,80.95,101.04,
75,36,70,66,18.74,80.05,101.04,
42,10,25,11,18.8,79.15,101.04,
45,31,27,67,18.79,79.16,101.04,
32,32,29,105,18.78,79.17,101.05,
34,17,65,17,18.77,79.13,101.06,
72,13,39,65,18.76,79.1,101.07,
79,9,26,5,18.81,78.64,101.07,
69,23,63,0,18.86,78.19,101.08,
69,40,27,70,18.74,77.97,101.08,
13,3,33,77,18.63,77.76,101.09,
29,3,55,19,18.72,77.24,101.09,
53,23,68,56,18.8,76.71,101.09,
41,32,28,70,18.65,77.59,101.1,
39,9,68,13,18.5,78.47,101.1,
20,17,44,78,18.39,79.12,101.1,
39,4,59,95,18.28,79.78,101.11,
43,24,42,91,18.19,80.0,101.12,
90,22,67,99,18.09,80.22,101.12,
40,27,49,26,18.03,80.54,101.12,
55,33,66,4,17.97,80.85,101.13,
52,12,31,84,18.13,79.97,101.14,
16,23,56,58,18.3,79.1,101.15,
66,22,44,33,18.42,78.1,101.15,
49,25,29,108,18.54,77.09,101.15,
31,40,20,44,18.45,77.71,101.15,
70,40,23,2,18.35,78.33,101.15,
88,31,32,61,18.26,78.95,101.15,
39,17,49,10,18.19,80.0,101.15,
90,6,66,27,18.11,81.04,101.15,
4,0,69,74,18.03,81.52,101.15,
63,33,50,19,17.95,82.0,101.15,
62,38,30,54,17.88,82.24,101.15,
44,9,48,23,17.82,82.49,101.14,
46,33,20,95,17.8,82.78,101.14,
22,5,38,79,17.77,83.07,101.14,
45,0,42,4,17.73,83.17,101.14,
1,33,45,110,17.68,83.27,101.13,
31,42,48,46,17.66,83.44,101.13,
85,1,67,99,17.64,83.62,101.13,
40,34,53,86,17.72,83.56,101.13,
14,7,36,45,17.8,83.5,101.13,
36,39,23,75,17.74,83.75,101.12,
77,4,52,48,17.69,84.0,101.12,
6,7,33,71,17.67,84.64,101.12,
61,32,70,94,17.65,85.28,101.11,
45,22,39,81,17.63,85.52,101.1,
6,44,22,104,17.61,85.75,101.1,
26,21,23,42,17.68,85.55,101.1,
3,18,33,110,17.75,85.35,101.1,
55,14,63,0,17.92,83.9,101.1,
45,36,57,101,18.08,82.45,101.09,
51,21,45,87,18.05,82.08,101.09,
81,22,46,36,18.01,81.71,101.09,
22,14,33,12,18.0,81.88,101.09,
8,14,36,100,17.98,82.04,101.09,
86,26,25,53,17.94,82.25,101.08,
39,23,66,63,17.91,82.46,101.07,
40,29,39,50,17.76,83.04,101.06,
76,35,56,103,17.61,83.63,101.06,
24,13,29,89,17.56,83.92,101.06,
86,16,65,45,17.5,84.22,101.05,
39,5,30,28,17.46,84.46,101.04,
21,7,27,74,17.43,84.71,101.04,
67,32,36,40,17.38,84.92,101.04,
8,3,30,42,17.34,85.13,101.03,
84,27,47,18,17.36,85.32,101.02,
26,36,24,6,17.37,85.5,101.02,
86,6,59,0,17.45,85.68,101.02,
57,21,66,10,17.54,85.85,101.01,
2,12,27,41,17.58,86.0,101.01,
21,27,33,1,17.63,86.16,101.01,
78,43,48,14,17.62,86.07,101.01,
7,10,37,89,17.6,85.99,101.01,
80,31,65,2,17.55,86.2,101.0,
53,37,20,20,17.49,86.4,101.0,
42,30,40,13,17.45,86.57,101.0,
40,38,56,73,17.4,86.75,101.01,
82,43,43,43,17.36,86.92,101.01,
68,28,48,23,17.36,87.3,101.0,
22,2,58,66,17.35,87.67,101.0,
10,32,49,93,17.36,87.43,101.0,
32,18,33,45,17.37,87.18,101.0,
59,35,50,11,17.36,87.11,101.0,
79,4,57,101,17.35,87.04,101.0,
16,3,65,93,17.4,86.9,101.0,
31,13,55,30,17.45,86.75,101.0,
49,20,69,37,17.46,86.98,101.0,
29,9,61,81,17.47,87.2,101.0,
53,8,56,34,17.52,87.26,101.0,
81,18,23,84,17.57,87.32,101.01,
22,32,57,63,17.46,87.92,101.01,
30,7,69,109,17.35,88.51,101.01,
57,10,28,10,17.33,88.72,101.01,
25,29,22,84,17.31,88.92,101.01,
21,35,31,24,17.3,88.68,101.02,
88,45,64,63,17.3,88.45,101.02,
53,23,37,7,17.24,88.76,101.02,
28,35,47,9,17.18,89.08,101.03,
34,34,47,109,17.14,89.48,101.04,
19,11,31,45,17.1,89.87,101.04,
2,13,36,40,17.05,90.05,101.04,
8,4,29,21,16.99,90.23,101.05,
82,30,57,109,17.02,90.43,101.05,
46,35,65,20,17.06,90.63,101.05,
50,41,50,0,17.07,90.49,101.06,
89,27,33,25,17.08,90.35,101.06,
66,8,24,15,16.96,90.62,101.06,
2,22,23,25,16.84,90.9,101.06,
11,25,38,31,16.76,91.21,101.06,
85,20,47,52,16.68,91.51,101.07,
87,7,42,86,16.56,91.74,101.07,
61,44,30,83,16.43,91.97,101.08,
3,27,25,46,16.29,92.4,101.08,
7,22,60,12,16.15,92.83,101.09,
70,6,61,28,16.12,92.91,101.09,
10,24,57,31,16.1,93.0,101.08,
19,8,58,75,16.07,93.08,101.08,
47,39,56,105,16.04,93.16,101.08,
83,23,40,85,16.11,92.92,101.08,
57,43,69,101,16.18,92.69,101.08,
46,11,59,46,16.38,91.68,101.08,
9,11,46,65,16.57,90.67,101.09,
78,15,68,23,16.7,89.74,101.09,
79,3,36,102,16.82,88.81,101.09,
44,43,54,46,17.23,87.37,101.09,
53,2,28,37,17.64,85.94,101.09,
22,40,51,18,18.05,84.5,101.09,
63,38,58,61,18.84,80.88,101.1,
79,45,30,31,19.64,77.26,101.1,
44,15,36,44,20.31,74.65,101.1,
49,23,22,106,20.99,72.04,101.1,
30,37,20,84,21.62,69.81,101.1,
38,28,41,32,22.24,67.58,101.1,
29,44,61,8,22.7,65.85,101.1,
30,29,52,18,23.16,64.12,101.1,
42,0,53,6,23.62,62.4,101.1,
61,45,65,24,24.08,60.67,101.1,
45,14,65,109,24.49,59.8,101.1,
87,42,49,12,24.9,58.92,101.11,
24,20,24,83,25.24,57.78,101.12,
90,34,60,107,25.59,56.64,101.13,
3,15,58,54,26.02,55.23,101.14,
18,35,43,90,26.45,53.82,101.14,
82,40,40,65,26.78,52.46,101.14,
40,42,45,65,27.11,51.1,101.14,
28,34,49,51,27.55,49.36,101.15,
28,3,31,63,27.99,47.63,101.15,
60,4,52,11,28.74,45.89,101.16,
23,15,62,103,29.48,44.15,101.16,
61,15,49,42,29.88,43.06,101.16,
50,21,24,39,30.28,41.96,101.16,
86,34,28,56,30.66,41.0,101.16,
86,43,23,42,31.04,40.04,101.17,
3,12,61,72,31.55,38.7,101.18,
32,16,56,83,32.06,37.35,101.18,
86,22,69,78,32.24,36.66,101.18,
21,7,46,27,32.43,35.96,101.18,
70,3,46,86,32.68,35.5,101.18,
32,8,48,48,32.93,35.05,101.19,
14,34,34,21,33.22,34.73,101.19,
80,43,21,47,33.51,34.41,101.19,
42,28,66,64,34.08,33.69,101.18,
16,41,49,45,34.64,32.98,101.18,
78,11,27,16,34.79,32.67,101.17,
41,8,37,44,34.94,32.37,101.16,
25,7,56,31,35.32,31.55,101.16,
76,9,31,10,35.69,30.73,101.16,
39,41,69,77,36.3,29.8,101.16,
46,22,39,88,36.92,28.87,101.16,
21,18,45,53,37.28,28.22,101.16,
49,24,31,43,37.64,27.58,101.16,
61,4,54,97,38.0,26.82,101.16,
42,19,27,9,38.35,26.07,101.16,
51,7,56,26,38.15,25.96,101.16,
50,37,35,38,37.95,25.85,101.15,
39,7,66,37,38.38,25.0,101.15,
66,1,63,28,38.8,24.14,101.15,
27,10,58,95,39.51,23.26,101.15,
21,4,64,1,40.22,22.39,101.14,
88,0,56,17,40.44,22.01,101.14,
8,12,44,65,40.67,21.63,101.14,
82,17,26,33,40.39,23.26,101.14,
63,34,49,82,40.1,24.9,101.13,
54,45,27,46,39.72,26.13,101.13,
29,31,24,104,39.35,27.36,101.13,
30,23,55,81,38.4,29.1,101.12,
2,7,55,20,37.45,30.85,101.11,
5,24,47,36,35.58,33.58,101.1,
53,18,41,52,33.71,36.3,101.1,
29,45,20,89,33.3,37.65,101.09,
75,40,37,84,32.9,38.99,101.08,
37,2,27,49,34.44,35.96,101.07,
15,25,60,0,35.98,32.93,101.07,
33,11,21,38,36.35,32.24,101.06,
27,12,54,16,36.72,31.55,101.06,
87,27,45,99,36.88,31.04,101.06,
55,43,42,91,37.05,30.54,101.06,
27,33,57,35,36.07,32.02,101.05,
2,0,38,5,35.09,33.51,101.04,
70,40,30,94,33.79,36.15,101.04,
64,4,22,27,32.49,38.79,101.03,
12,10,32,72,33.06,37.74,101.02,
41,25,58,5,33.62,36.69,101.02,
9,33,70,40,33.24,37.3,101.02,
67,42,32,20,32.87,37.92,101.02,
63,34,22,37,32.35,38.88,101.02,
13,0,52,13,31.84,39.83,101.01,
34,4,28,47,31.79,39.78,101.0,
56,44,64,78,31.74,39.74,101.0,
50,42,69,8,30.86,41.44,101.0,
67,11,43,36,29.98,43.14,101.0,
50,14,41,36,29.69,43.84,100.99,
69,17,34,57,29.4,44.53,100.98,
23,25,44,81,29.02,45.66,100.98,
39,32,22,96,28.63,46.79,100.97,
85,0,64,63,28.74,46.25,100.96,
75,35,54,109,28.86,45.71,100.96,
5,12,30,42,28.85,45.08,100.95,
10,37,25,77,28.84,44.44,100.94,
69,42,59,73,28.86,44.68,100.94,
81,42,51,1,28.89,44.92,100.93,
51,7,20,45,29.22,44.26,100.92,
16,21,65,55,29.54,43.6,100.91,
43,33,29,29,29.65,43.34,100.9,
35,32,62,68,29.76,43.08,100.9,
48,17,22,57,29.49,43.62,100.9,
51,5,35,109,29.22,44.16,100.9,
70,37,26,12,28.95,44.69,100.9,
71,39,39,17,28.68,45.23,100.9,
24,23,25,19,28.38,46.2,100.9,
64,18,68,70,28.09,47.17,100.9,
15,4,50,70,27.62,48.48,100.9,
73,35,22,36,27.15,49.78,100.9,
34,26,47,13,26.96,50.62,100.9,
42,39,64,3,26.76,51.46,100.9,
16,42,53,94,26.48,52.56,100.9,
13,5,20,15,26.2,53.65,100.9,
90,4,63,52,26.1,54.11,100.89,
54,16,20,30,26.0,54.57,100.88,
78,15,38,42,25.82,55.39,100.88,
39,25,44,103,25.64,56.2,100.89,
17,44,52,55,25.6,57.0,100.89,
31,17,48,99,25.55,57.79,100.89,
83,41,25,32,25.46,58.28,100.88,
77,19,36,62,25.38,58.76,100.88,
48,38,36,82,25.16,60.07,100.87,
10,1,34,67,24.93,61.38,100.86,
77,13,67,37,24.72,62.38,100.85,
75,40,46,69,24.5,63.37,100.85,
2,11,68,86,24.36,64.11,100.85,
22,22,31,37,24.22,64.86,100.86,
54,20,46,64,24.04,65.83,100.86,
65,40,22,53,23.86,66.8,100.86,
50,36,50,1,23.74,67.43,100.86,
14,22,37,41,23.63,68.06,100.86,
10,23,61,89,23.26,69.44,100.86,
82,3,21,25,22.88,70.83,100.87,
4,20,21,32,22.64,72.1,100.88,
41,26,20,91,22.41,73.36,100.89,
35,7,52,35,22.18,74.36,100.88,
85,5,61,84,21.94,75.36,100.88,
76,9,54,69,21.7,76.44,100.88,
29,44,34,73,21.47,77.51,100.87,
65,3,21,10,21.2,78.89,100.88,
29,25,36,85,20.94,80.27,100.89,
54,38,63,63,20.68,81.47,100.9,
40,11,69,49,20.41,82.68,100.9,
21,37,47,110,20.2,83.86,100.91,
64,24,63,26,19.99,85.05,100.93,
85,38,63,76,19.78,86.24,100.94,
74,15,60,14,19.57,87.42,100.95,
41,7,22,106,19.36,88.6,100.97,
33,25,52,85,19.15,89.79,100.98,
11,42,58,34,19.03,90.58,100.98,
9,36,25,18,18.91,91.38,100.98,
46,3,49,96,18.86,91.9,100.98,
8,2,24,22,18.8,92.41,100.99,
82,8,27,36,18.73,92.76,101.0,
69,16,53,64,18.65,93.1,101.01,
76,5,44,7,18.62,93.4,101.02,
11,38,68,32,18.6,93.71,101.04,
46,12,22,73,18.57,93.82,101.04,
85,6,30,94,18.53,93.92,101.04,
60,32,59,28,18.5,94.14,101.04,
70,4,21,40,18.46,94.36,101.05,
59,32,65,4,18.42,94.6,101.05,
29,25,58,83,18.39,94.85,101.05,
8,3,49,33,18.34,95.04,101.05,
55,30,23,39,18.29,95.22,101.05,
15,39,37,10,18.3,95.33,101.06,
25,35,50,105,18.31,95.44,101.06,
53,25,23,101,18.29,95.39,101.08,
39,35,54,108,18.27,95.34,101.09,
63,10,64,77,18.2,95.61,101.1,
86,24,50,89,18.12,95.88,101.1,
32,24,33,53,18.11,95.94,101.11,
26,5,52,76,18.1,96.0,101.12,
62,9,38,23,18.06,96.0,101.12,
73,28,53,41,18.01,96.0,101.13,
54,34,24,91,18.05,96.0,101.14,
42,4,55,5,18.09,96.0,101.14,
18,6,38,26,18.1,96.0,101.15,
39,38,67,108,18.1,96.0,101.15,
58,13,53,21,18.12,95.99,101.15,
1,25,44,4,18.14,95.98,101.15,
21,4,38,101,18.19,95.75,101.16,
5,28,34,48,18.24,95.52,101.16,
37,13,32,109,18.25,95.39,101.16,
70,10,55,23,18.26,95.26,101.16,
57,39,40,14,18.26,95.19,101.17,
79,2,38,36,18.25,95.13,101.17,
5,22,38,65,18.25,95.06,101.18,
86,20,46,85,18.2,95.18,101.18,
40,8,62,61,18.15,95.3,101.19,
84,16,51,79,18.11,95.56,101.19,
29,0,23,91,18.07,95.83,101.19,
17,45,25,24,18.06,95.87,101.19,
37,7,55,26,18.04,95.91,101.19,
83,8,27,12,18.11,95.71,101.18,
33,22,63,10,18.19,95.51,101.18,
24,39,38,88,18.17,95.32,101.18,
22,20,26,56,18.15,95.13,101.18,
42,19,62,104,18.12,95.46,101.18,
73,45,27,33,18.09,95.79,101.18,
6,8,62,47,18.04,95.84,101.18,
81,35,28,80,17.98,95.89,101.19,
52,37,23,8,17.95,95.94,101.18,
8,41,45,16,17.92,96.0,101.18,
80,37,27,5,17.85,96.0,101.18,
75,32,20,24,17.78,96.0,101.18,
63,31,59,74,17.76,96.0,101.17,
56,7,70,58,17.75,96.0,101.16,
72,16,31,27,17.75,96.0,101.16,
50,39,27,56,17.75,96.0,101.15,
67,12,50,37,17.69,96.0,101.14,
74,44,34,87,17.63,96.0,101.13,
5,28,42,87,17.57,96.0,101.12,
29,22,38,5,17.51,96.0,101.11,
27,25,56,56,17.51,96.0,101.1,
49,17,54,60,17.51,96.0,101.1,
22,40,21,95,17.53,96.0,101.09,
8,18,24,41,17.56,96.0,101.08,
46,2,58,25,17.58,96.0,101.08,
28,6,35,94,17.6,96.0,101.07,
62,0,68,22,17.6,96.0,101.07,
40,25,37,31,17.59,96.0,101.07,
43,34,22,98,17.63,96.0,101.07,
21,22,70,1,17.68,96.0,101.07,
18,31,41,15,17.69,96.0,101.06,
29,30,30,84,17.7,96.0,101.05,
65,6,36,107,17.71,96.0,101.05,
34,40,23,42,17.73,96.0,101.04,
23,4,61,15,17.74,96.0,101.04,
78,13,39,52,17.75,96.0,101.04,
11,38,24,20,17.74,96.0,101.04,
30,20,39,63,17.72,96.0,101.03,
62,4,50,47,17.71,96.0,101.02,
47,38,50,60,17.7,96.0,101.02,
87,41,64,59,17.7,96.0,101.02,
74,23,37,50,17.69,96.0,101.01,
85,25,20,9,17.67,96.0,101.0,
27,4,59,102,17.65,96.0,101.0,
21,14,44,73,17.61,96.0,101.0,
52,3,64,7,17.56,96.0,101.0,
14,24,24,33,17.52,96.0,101.0,
59,5,35,93,17.52,96.0,101.0,
38,27,21,66,17.52,96.0,100.99,
41,35,50,23,17.52,96.0,100.98,
48,31,45,107,17.53,96.0,100.97,
8,5,35,19,17.49,96.0,100.98,
7,21,24,14,17.45,96.0,100.98,
50,5,69,31,17.47,96.0,100.97,
26,13,62,63,17.49,96.0,100.96,
52,32,30,70,17.5,96.0,100.96,
86,23,60,33,17.51,96.0,100.96,
1,36,37,17,17.5,96.0,100.96,
71,24,51,96,17.48,96.0,100.96,
21,7,47,6,17.42,96.0,100.96,
60,17,37,36,17.35,96.0,100.97,
79,38,66,18,17.3,96.0,100.97,
79,33,42,106,17.24,96.0,100.97,
23,40,45,50,17.15,96.0,100.96,
2,18,54,42,17.06,96.0,100.96,
46,22,36,105,17.09,96.0,100.96,
79,14,41,105,17.12,96.0,100.97,
84,24,46,69,17.1,96.0,100.98,
37,24,25,20,17.09,96.0,100.98,
9,39,69,52,17.16,96.0,100.98,
73,38,37,40,17.22,96.0,100.99,
36,29,68,92,17.2,96.0,101.0,
79,26,59,52,17.18,96.0,101.0,
64,34,70,110,17.08,96.0,101.0,
9,5,30,2,16.99,96.0,101.01,
62,8,64,2,16.98,96.0,101.01,
13,8,58,11,16.96,96.0,101.01,
50,17,20,84,16.98,96.0,101.02,
73,35,49,98,17.0,96.0,101.02,
23,32,21,36,16.98,96.0,101.02,
43,21,46,71,16.95,96.0,101.03,
53,16,55,82,16.96,96.0,101.03,
49,42,27,84,16.97,96.0,101.03,
76,44,20,33,16.98,96.0,101.03,
85,19,64,105,16.99,96.0,101.03,
43,4,28,50,16.92,96.0,101.03,
66,12,59,30,16.85,96.0,101.03,
52,22,35,107,16.85,96.0,101.04,
85,44,49,2,16.84,96.0,101.05,
68,42,54,36,16.88,96.0,101.06,
50,42,20,13,16.93,96.0,101.06,
54,29,56,1,17.08,96.0,101.06,
21,33,43,60,17.22,96.0,101.07,
17,42,28,77,17.31,96.0,101.07,
54,30,61,74,17.41,96.0,101.07,
26,27,70,107,17.5,96.0,101.07,
52,4,21,1,17.88,96.0,101.07,
11,33,49,76,18.26,96.0,101.08,
60,43,64,56,18.82,95.06,101.08,
67,34,30,98,19.37,94.11,101.09,
55,22,48,40,19.92,91.15,101.08,
41,18,48,54,20.48,88.18,101.08,
15,38,49,29,21.12,85.36,101.09,
78,40,44,65,21.76,82.55,101.1,
68,27,56,23,22.07,81.12,101.11,
29,3,33,8,22.38,79.69,101.12,
66,14,68,57,22.68,78.27,101.12,
31,4,63,62,22.99,76.84,101.13,
59,14,46,81,23.33,75.34,101.12,
70,34,35,47,23.67,73.84,101.12,
57,11,64,99,24.06,72.32,101.12,
73,39,52,54,24.45,70.81,101.11,
58,0,35,101,24.7,69.66,101.12,
10,26,37,20,24.95,68.5,101.14,
65,5,26,16,25.6,66.51,101.14,
6,26,34,5,26.24,64.52,101.14,
69,34,34,19,26.48,63.78,101.15,
76,40,48,56,26.71,63.03,101.15,
90,19,38,104,27.27,61.2,101.16,
21,2,29,110,27.83,59.36,101.18,
25,42,26,36,28.14,58.64,101.18,
55,45,47,10,28.46,57.93,101.18,
4,27,57,25,28.99,56.26,101.18,
38,15,59,96,29.52,54.59,101.17,
79,30,29,110,29.85,53.9,101.18,
69,43,31,43,30.18,53.2,101.18,
67,20,37,98,30.41,52.23,101.18,
25,42,33,46,30.64,51.26,101.17,
30,9,52,20,30.9,50.46,101.17,
87,3,69,86,31.15,49.65,101.17,
35,12,53,9,31.47,48.87,101.17,
58,24,47,20,31.78,48.09,101.17,
2,11,68,37,32.1,47.32,101.16,
75,37,29,9,32.42,46.54,101.16,
29,7,43,66,32.73,45.76,101.16,
75,15,66,104,33.05,44.98,101.16,
32,10,45,97,33.36,44.2,101.16,
87,34,24,61,33.68,43.42,101.16,
63,12,20,85,34.0,42.65,101.15,
9,17,22,30,34.31,41.87,101.15,
74,33,40,17,34.63,41.09,101.15,
57,5,30,41,34.94,40.31,101.15,
90,0,46,23,35.26,39.53,101.15,
37,40,66,19,35.58,38.76,101.14,
81,29,28,40,35.89,37.98,101.14,
51,41,50,53,36.21,37.2,101.14,
44,34,64,107,36.42,37.0,101.14,
53,4,29,95,36.63,36.8,101.13,
24,43,33,62,36.63,36.56,101.13,
85,7,32,33,36.63,36.31,101.13,
5,4,24,76,36.86,35.95,101.12,
70,35,43,91,37.08,35.59,101.11,
71,35,58,70,37.25,35.35,101.1,
69,36,26,1,37.43,35.11,101.1,
13,45,39,110,37.35,35.0,101.1,
28,34,55,44,37.27,34.89,101.09,
71,9,20,43,36.59,35.88,101.08,
52,13,49,7,35.91,36.87,101.08,
52,29,51,85,34.9,38.96,101.07,
12,34,51,92,33.89,41.04,101.06,
44,42,38,99,35.72,37.58,101.06,
82,30,33,28,37.54,34.12,101.06,
60,8,54,100,37.6,33.63,101.06,
79,3,55,32,37.65,33.14,101.06,
44,27,69,83,37.5,33.47,101.05,
88,42,26,102,37.36,33.8,101.04,
27,5,61,1,37.24,34.24,101.04,
60,16,49,74,37.12,34.68,101.03,
87,35,41,44,35.78,36.77,101.02,
10,5,39,64,34.44,38.86,101.02,
24,16,49,39,34.21,39.56,101.02,
52,20,63,101,33.98,40.26,101.01,
60,25,62,56,33.98,40.14,101.0,
88,30,27,1,33.99,40.01,101.0,
60,22,65,8,33.89,40.98,100.99,
24,17,39,64,33.79,41.95,100.98,
88,10,64,20,34.0,41.2,100.98,
57,12,39,40,34.2,40.46,100.97,
27,4,66,39,34.09,40.26,100.96,
28,1,36,9,33.98,40.07,100.96,
76,14,37,36,33.68,40.37,100.96,
68,28,59,86,33.39,40.67,100.95,
34,12,34,5,32.84,41.58,100.94,
75,2,45,105,32.3,42.49,100.93,
16,42,51,62,32.12,42.64,100.92,
8,16,29,93,31.94,42.78,100.91,
23,22,36,88,32.02,42.1,100.9,
52,13,27,39,32.11,41.41,100.9,
6,35,33,34,31.72,42.04,100.9,
61,36,23,75,31.32,42.66,100.89,
14,5,43,85,31.21,43.05,100.89,
39,33,67,65,31.1,43.44,100.88,
27,4,50,52,30.98,43.82,100.88,
56,45,53,85,30.87,44.21,100.88,
83,15,38,6,30.72,44.18,100.87,
39,34,30,109,30.58,44.16,100.86,
45,6,63,39,30.56,44.52,100.85,
86,13,61,60,30.54,44.88,100.85,
12,5,33,103,30.56,44.76,100.84,
6,14,37,4,30.58,44.64,100.84,
87,2,51,87,30.52,44.34,100.84,
62,29,48,74,30.47,44.04,100.83,
12,40,60,104,30.64,43.9,100.84,
30,5,29,9,30.82,43.76,100.86,
21,45,51,85,30.94,43.98,100.87,
8,10,35,46,31.07,44.2,100.88,
76,24,68,53,30.98,44.47,100.88,
65,11,30,25,30.79,44.88,100.88,
68,0,52,27,30.6,45.28,100.87,
68,2,61,10,30.44,45.76,100.87,
72,12,40,82,30.28,46.23,100.87,
76,35,47,71,30.02,46.89,100.88,
72,4,29,2,29.75,47.55,100.88,
26,36,36,106,29.36,48.3,100.88,
80,19,25,22,28.98,49.06,100.87,
46,23,30,42,28.44,50.92,100.88,
18,27,60,31,27.91,52.78,100.88,
6,34,40,38,27.46,54.56,100.88,
42,34,56,63,27.01,56.33,100.88,
23,38,24,18,26.75,57.26,100.88,
78,11,56,85,26.49,58.19,100.88,
29,22,22,62,26.18,59.26,100.9,
32,18,32,18,25.88,60.32,100.92,
16,35,47,82,25.48,61.85,100.92,
45,20,62,23,25.07,63.38,100.91,
27,7,45,1,24.67,65.56,100.9,
65,38,64,6,24.27,67.74,100.89,
85,34,25,104,23.9,69.29,100.9,
62,35,66,37,23.53,70.83,100.91,
41,40,36,58,23.16,72.38,100.92,
37,38,44,31,22.7,74.56,100.92,
69,8,36,7,22.24,76.73,100.92,
76,26,54,109,21.95,78.32,100.93,
35,23,46,87,21.66,79.9,100.93,
42,30,46,57,21.37,81.17,100.93,
42,42,39,16,21.08,82.43,100.93,
69,0,20,8,20.76,83.92,100.94,
2,4,33,103,20.44,85.41,100.94,
51,35,63,84,20.19,86.78,100.96,
16,45,56,103,19.93,88.14,100.97,
3,25,68,73,19.8,88.95,100.98,
23,0,33,72,19.67,89.76,100.99,
11,14,44,16,19.56,90.34,101.0,
28,37,64,28,19.45,90.92,101.01,
67,2,67,110,19.36,91.54,101.01,
73,29,64,5,19.26,92.15,101.01,
5,32,21,73,19.21,92.55,101.02,
38,9,62,94,19.16,92.95,101.03,
40,7,29,102,19.07,93.48,101.02,
84,3,66,91,18.98,94.02,101.02,
53,4,47,54,18.93,94.38,101.02,
74,27,31,15,18.88,94.74,101.03,
71,5,33,59,18.83,95.07,101.04,
63,37,37,38,18.78,95.4,101.05,
14,4,48,83,18.72,95.67,101.06,
52,10,42,61,18.66,95.94,101.07,
4,41,43,72,18.62,95.97,101.07,
10,8,38,23,18.57,96.0,101.08,
42,36,63,64,18.55,96.0,101.08,
12,14,48,108,18.53,96.0,101.08,
39,35,59,46,18.54,96.0,101.08,
44,8,58,100,18.55,96.0,101.08,
54,44,34,31,18.55,96.0,101.09,
78,31,28,33,18.54,96.0,101.1,
15,37,49,76,18.56,96.0,101.1,
55,13,69,57,18.59,96.0,101.09,
51,44,22,60,18.6,96.0,101.1,
80,9,24,92,18.6,96.0,101.11,
62,10,39,28,18.58,96.0,101.12,
87,41,63,51,18.55,96.0,101.12,
46,24,21,54,18.6,96.0,101.12,
74,21,66,44,18.65,96.0,101.13,
84,30,45,19,18.65,96.0,101.13,
63,44,26,49,18.65,96.0,101.13,
74,8,68,63,18.67,95.88,101.12,
22,24,64,45,18.7,95.75,101.11,
61,13,45,94,18.67,95.67,101.12,
1,27,46,4,18.64,95.58,101.12,
17,26,42,60,18.62,95.5,101.13,
26,27,50,86,18.59,95.42,101.14,
86,45,67,77,18.56,95.49,101.14,
82,20,66,106,18.52,95.56,101.14,
45,24,60,1,18.55,95.54,101.15,
50,39,48,28,18.57,95.53,101.15,
26,23,28,24,18.56,95.6,101.15,
56,44,60,19,18.55,95.67,101.15,
63,45,34,0,18.51,95.82,101.14,
69,20,68,87,18.47,95.97,101.13,
22,37,29,64,18.5,95.97,101.13,
61,38,20,59,18.53,95.98,101.13,
15,35,25,24,18.56,95.98,101.13,
21,45,47,11,18.56,95.9,101.14,
77,39,34,35,18.57,95.81,101.14,
87,29,63,88,18.57,95.8,101.14,
74,28,28,29,18.56,95.78,101.13,
32,14,39,8,18.5,95.79,101.12,
55,29,67,40,18.44,95.8,101.12,
40,28,50,86,18.42,95.9,101.12,
27,42,70,80,18.39,96.0,101.11,
33,9,26,103,18.4,96.0,101.1,
42,7,66,88,18.4,96.0,101.09,
80,9,21,16,18.41,95.93,101.08,
19,40,56,10,18.42,95.86,101.08,
69,20,58,43,18.4,95.7,101.07,
11,0,37,84,18.37,95.55,101.06,
23,14,39,10,18.34,95.68,101.04,
8,10,52,45,18.3,95.8,101.02,
41,45,67,108,18.33,95.77,101.02,
18,25,64,101,18.35,95.74,101.01,
29,42,30,6,18.37,95.84,101.01,
18,1,33,9,18.39,95.93,101.01,
69,11,31,73,18.43,95.58,101.01,
81,16,59,72,18.47,95.22,101.01,
49,15,57,71,18.48,94.51,101.0,
52,12,29,42,18.5,93.8,100.99,
15,21,46,18,18.5,93.78,100.98,
67,6,63,96,18.49,93.77,100.98,
44,22,42,29,18.48,93.5,100.98,
83,6,26,33,18.46,93.22,100.98,
47,5,27,80,18.41,93.4,100.98,
58,20,61,57,18.36,93.58,100.97,
42,21,40,76,18.32,93.8,100.96,
21,43,61,84,18.28,94.01,100.96,
22,17,70,93,18.24,94.15,100.96,
77,7,60,74,18.19,94.29,100.96,
54,24,28,38,18.2,94.37,100.96,
2,25,53,91,18.2,94.45,100.95,
26,40,53,71,18.22,94.43,100.94,
85,24,43,104,18.24,94.41,100.93,
80,11,47,80,18.16,94.64,100.93,
1,11,37,14,18.07,94.87,100.93,
16,35,22,60,17.98,95.37,100.93,
73,13,23,57,17.88,95.87,100.92,
67,38,51,41,17.86,95.91,100.93,
51,15,57,8,17.84,95.95,100.93,
36,39,28,43,17.81,95.98,100.93,
